ID	Lat	Lon
546	47.60246829	-122.32733780000001
547	47.61787545	-122.3271419
561	47.61469114	-122.2926991
562	47.61470064	-122.29942659999999
563	47.61581429	-122.3048939
577	47.607223700000006	-122.327844
400	47.62628316	-122.3548267
407	47.62779577	-122.32313719999999
409	47.62634215	-122.3146864
416	47.63302002	-122.2788933
418	47.62066054	-122.2877394
425	47.62209253	-122.3147372
432	47.62388823	-122.3363885
434	47.62355394	-122.3407608
441	47.62001596	-122.35497649999999
443	47.62082132	-122.35884309999999
448	47.61792739	-122.35293270000001
450	47.61445707	-122.35318970000002
457	47.61271625	-122.350177
459	47.61397681	-122.34852749999999
473	47.61559922	-122.34134350000001
475	47.61692796	-122.33963870000001
482	47.61196343	-122.34115159999999
484	47.6132972	-122.33942009999998
491	47.61798974	-122.3329358
493	47.6140447	-122.3354865
498	47.60944532	-122.3411246
500	47.61041987	-122.33916359999999
507	47.61425794	-122.3313503
470	47.61360137	-122.3439248
471	47.61426603	-122.34306509999999
472	47.61493221	-122.34219920000001
486	47.61455193	-122.33787009999999
487	47.61528716	-122.336854
488	47.61595144	-122.33599440000002
489	47.61661569	-122.33513590000001
502	47.61130226	-122.33694799999999
503	47.61176470000001	-122.3358362
504	47.61223063	-122.3347277
505	47.61269384	-122.33361709999998
519	47.60575575	-122.33797759999999
520	47.60621598	-122.3368628
521	47.60668017	-122.3357529
522	47.60714452	-122.3346424
536	47.60382462	-122.33319660000001
538	47.60475278	-122.3309755
539	47.60522741	-122.32979099999999
552	47.61648667	-122.3217402
553	47.61760683	-122.31971850000001
554	47.61762407	-122.3148213
555	47.61907731	-122.3106044
556	47.61650825	-122.31058970000001
569	47.61436104	-122.3280111
570	47.61276358	-122.3290791
580	47.60673106	-122.32429409999999
581	47.60983823	-122.32279240000001
594	47.60615164	-122.29344109999998
595	47.60298505	-122.29445259999999
596	47.60619635	-122.2994594
597	47.60297977	-122.2996146
611	47.60031371	-122.3324389
612	47.60115421	-122.330541
613	47.60045095	-122.32797839999999
614	47.60033501	-122.32519850000001
629	47.59671774	-122.32444240000001
630	47.59687707	-122.32837649999999
631	47.59627861	-122.3325728
644	47.59077539	-122.30011129999998
645	47.58599253	-122.30043810000001
647	47.5856529	-122.3065238
648	47.58817503	-122.3121553
661	47.58101965	-122.2947413
662	47.58185208	-122.2911605
663	47.5773565	-122.2847689
664	47.57506595	-122.28817930000001
678	47.58917461	-122.38453030000001
679	47.58312387	-122.3837142
680	47.58322811	-122.3895457
509	47.60761768	-122.3396759
516	47.61114994	-122.3322697
518	47.6053561	-122.3389374
523	47.60760917	-122.3335322
525	47.60900601	-122.3320129
532	47.60664471	-122.3310777
534	47.6027695	-122.33529440000001
541	47.60237402	-122.3318197
543	47.60329785	-122.32963079999999
550	47.61645611	-122.3250847
557	47.61897949	-122.3053949
559	47.61814257	-122.29305790000001
566	47.61358383	-122.31896509999999
573	47.60976103	-122.3270942
575	47.61051461	-122.32468270000001
591	47.60900838	-122.28382549999999
593	47.60275995	-122.28632379999999
598	47.6065044	-122.3052075
600	47.60670663	-122.31026329999999
602	47.60665764	-122.31487549999999
607	47.60471441	-122.32292620000001
609	47.60378839	-122.3242584
616	47.60040895	-122.3156057
571	47.61096131	-122.32864690000001
572	47.60883953	-122.3290112
586	47.61047158	-122.3101986
587	47.61045816	-122.3051596
588	47.61004747	-122.2995533
589	47.61045377	-122.292803
604	47.60653505	-122.3186615
605	47.6037888	-122.3183442
606	47.60617436	-122.32146599999999
619	47.60049292	-122.2996543
620	47.60039547	-122.2948308
621	47.59788932	-122.2890923
622	47.59778706	-122.29515479999999
637	47.59397977	-122.30802320000001
638	47.59375821	-122.3000845
639	47.59367916	-122.2957014
654	47.58588452	-122.3412791
656	47.58296153	-122.33162549999999
670	47.57567875	-122.3246561
671	47.57568504	-122.3316254
618	47.60048388	-122.305213
623	47.59770491	-122.3001466
625	47.59789595	-122.3099279
627	47.59796439	-122.3188688
632	47.59800655	-122.33483570000001
634	47.59398851	-122.3265422
650	47.58893118	-122.3263656
652	47.58821496	-122.3325509
657	47.58266405	-122.32424109999998
666	47.57580842	-122.29997859999999
668	47.57570122	-122.3116206
675	47.57676447	-122.3650003
677	47.5886467	-122.38840320000001
682	47.57832685	-122.389233
684	47.57830151	-122.37918159999998
691	47.57824978	-122.40936540000001
693	47.57576171	-122.4164756
700	47.56716773	-122.36688659999999
702	47.56575121	-122.35447340000002
707	47.56908141	-122.32448980000001
709	47.56321273	-122.30882539999999
716	47.56477497	-122.2734457
718	47.5559658	-122.2657499
681	47.58212871	-122.4009135
694	47.56755185	-122.40782879999999
695	47.56767855	-122.3993326
697	47.56696213	-122.3845743
698	47.56609172	-122.37822890000001
711	47.56430831	-122.2979928
712	47.57038729999999	-122.29455779999999
713	47.56350562	-122.2916642
714	47.5681531	-122.2878504
728	47.56077626	-122.3369622
729	47.55648077	-122.3617095
730	47.55748727	-122.36446540000001
746	47.54215427	-122.388673
748	47.54263173	-122.3853216
761	47.55056466	-122.32560649999999
762	47.54862252	-122.31777269999999
763	47.55068803	-122.31714440000002
764	47.55133817	-122.3119858
765	47.5501535	-122.30477520000001
778	47.54353629	-122.32080549999999
780	47.54088096	-122.32829879999998
725	47.56293166	-122.3263142
727	47.55788334	-122.33273270000001
732	47.56244187	-122.37801670000002
734	47.55470793	-122.37891289999999
743	47.54619551	-122.3971991
750	47.54213522	-122.37915840000001
752	47.54229499	-122.3736047
759	47.55293992	-122.3354611
766	47.54854839	-122.29390259999998
768	47.54855085	-122.27183079999999
775	47.54264759	-122.2955618
782	47.53567315	-122.3655264
784	47.53649329	-122.37930779999999
791	47.53092805	-122.37885859999999
793	47.53100724	-122.3725857
800	47.53114878	-122.350902
802	47.52843279	-122.3442048
809	47.53462992	-122.303045
816	47.5292158	-122.26552140000001
818	47.52882336	-122.2722622
827	47.52340116	-122.3277693
686	47.56902646	-122.3744531
687	47.5727524	-122.3787676
688	47.57291518	-122.38481750000001
689	47.57296374	-122.3896324
703	47.56687395	-122.35176170000001
704	47.564950700000004	-122.3423947
705	47.56951842	-122.3362206
720	47.55612298	-122.28070520000001
721	47.55615634	-122.2866233
722	47.55571367	-122.29678759999999
723	47.55707329999999	-122.30888329999999
736	47.55973231	-122.38482250000001
737	47.55478721	-122.3849685
738	47.56166145	-122.3894348
739	47.5543668	-122.3891037
753	47.54323362	-122.36356049999999
754	47.55175746	-122.3568137
755	47.54138039	-122.3572544
770	47.54145924	-122.2627483
771	47.54237688	-122.269971
772	47.54078139	-122.274988
773	47.54197659	-122.2818858
786	47.53577395	-122.3897373
781	47.53611281	-122.3519764
795	47.53098693	-122.36449170000002
797	47.52286844	-122.3667378
798	47.53190776	-122.35773909999999
811	47.53554037	-122.28862590000001
812	47.53450024	-122.28248870000002
813	47.53396801	-122.2779645
814	47.53425294	-122.27203370000001
815	47.53428365	-122.26809979999999
828	47.52009841	-122.3356869
829	47.5199106	-122.3507986
830	47.52146748	-122.35722849999999
831	47.51949097	-122.36126180000001
845	47.51938248	-122.2746881
846	47.5213637	-122.2721003
847	47.51372064	-122.27165990000002
848	47.52168447	-122.26604240000002
862	47.50972865	-122.3571355
863	47.51462249	-122.35302050000001
864	47.50967329	-122.3526834
865	47.51492223	-122.34517290000001
879	47.50787833	-122.29751920000001
880	47.50917278	-122.30968590000002
881	47.503189	-122.30190690000002
832	47.51921359	-122.37264340000002
834	47.51672554	-122.38758270000001
841	47.5045604	-122.3735269
843	47.51283823	-122.2820004
850	47.5160557	-122.25856780000001
852	47.50867992	-122.261128
859	47.51368092	-122.3687855
866	47.5091365	-122.343893
868	47.50942605	-122.33647579999999
875	47.50643223	-122.2343804
877	47.50451159	-122.2724406
886	47.50472082	-122.33012079999999
891	47.50320018	-122.3665074
893	47.49170459	-122.35292759999999
900	47.49748385	-122.30700130000001
902	47.49172227	-122.3014122
909	47.49190248	-122.2588956
911	47.49153547	-122.24538829999999
916	47.49199861	-122.23167409999999
918	47.48628442	-122.24711570000001
925	47.47662668	-122.27915790000002
927	47.48213236	-122.29214520000001
788	47.52478845	-122.3902101
789	47.53009094	-122.385282
790	47.52370515	-122.3848483
803	47.53426328	-122.33940700000001
804	47.53468492	-122.3272615
806	47.52928715	-122.3215007
820	47.52467763	-122.27527959999999
821	47.52873166	-122.28460690000001
822	47.5234716	-122.2827733
823	47.52370934	-122.28851440000001
837	47.51096486	-122.37954369999999
838	47.51290277	-122.3736855
839	47.50683676	-122.3808013
853	47.51009948	-122.25488940000001
854	47.51052427	-122.2446645
855	47.50263546	-122.2475467
856	47.504090399999995	-122.2580808
871	47.51660374	-122.31726210000001
872	47.51992324	-122.3119754
873	47.52253944	-122.30442140000001
888	47.50297981	-122.3431086
889	47.50306696	-122.35292340000002
934	47.48489799	-122.3314196
936	47.4868122	-122.3435588
941	47.46960472	-122.35168359999999
943	47.47293298	-122.3440625
952	47.46712795	-122.28497279999999
959	47.47045402	-122.24110690000002
961	47.48004176	-122.22441859999999
968	47.44688823	-122.2283284
975	47.46202897	-122.2761361
977	47.44802884	-122.27295829999998
984	47.46663843	-122.3053557
986	47.46631908	-122.3277635
991	47.46827946	-122.33645859999999
1000	47.45587777	-122.3667024
1002	47.44061386	-122.34309990000001
1016	47.43674699	-122.2589728
1018	47.43288976	-122.2452767
1025	47.41941031	-122.24557720000001
1027	47.418097499999995	-122.2696034
1034	47.41970827	-122.32794380000001
1036	47.42505924	-122.341559
1041	47.39798906	-122.3045463
882	47.50091739	-122.30744229999999
895	47.49120363	-122.3445646
896	47.49396755	-122.33643870000002
897	47.49391703	-122.32997040000001
912	47.49703641	-122.2395712
913	47.49986726	-122.2317197
914	47.49846261	-122.2238509
915	47.48887085	-122.2217928
928	47.47587222	-122.28690549999999
929	47.485360799999995	-122.2998938
931	47.48499353	-122.30482959999999
932	47.47909257	-122.30751699999999
945	47.47690049	-122.33145829999998
946	47.47488509	-122.3266624
947	47.4761054	-122.3203396
948	47.47239077	-122.30750790000002
962	47.47658803	-122.2184453
963	47.47201968	-122.2207402
965	47.46263708	-122.22088740000001
979	47.45582286	-122.28513020000001
980	47.453641	-122.29248929999999
982	47.44743397	-122.2932531
1050	47.39459474	-122.2381923
1059	47.37748725	-122.28903999999999
1061	47.37216065	-122.2983787
1066	47.38139801	-122.3181669
1068	47.36850985	-122.3190639
1075	47.34189423	-122.2573754
1077	47.34569157	-122.2796358
1086	47.32635075	-122.36036570000002
1091	47.33308596	-122.3021696
1095	47.33221253	-122.280397
1100	47.311272100000004	-122.26846429999999
1102	47.32375801	-122.2863712
1109	47.31849812	-122.370313
1111	47.31930682	-122.3834989
1116	47.31213804	-122.3665002
1118	47.30521633	-122.3651713
1120	47.30427418	-122.35580619999999
1125	47.31360448	-122.30864790000001
1127	47.30440039	-122.29824099999999
1136	47.28667528	-122.3164994
890	47.5026515	-122.3575176
903	47.49631016	-122.29967260000001
905	47.49903085	-122.2860466
906	47.49315491	-122.2895621
920	47.48400173	-122.2645893
921	47.47782737	-122.26657800000001
922	47.4876868	-122.2727511
937	47.48302884	-122.3447358
938	47.48627347	-122.3571856
939	47.47830183	-122.35170349999999
940	47.47022251	-122.36459750000002
955	47.47047394	-122.25027630000001
957	47.47967461	-122.2355254
970	47.45174948	-122.24240079999998
973	47.45875246	-122.25856509999998
988	47.46649762	-122.33311979999999
989	47.46143322	-122.3325509
990	47.45277185	-122.33049960000001
995	47.46524726	-122.34182009999999
996	47.45207713	-122.3417645
997	47.46282009	-122.34922659999998
1012	47.42979295	-122.29181770000001
1013	47.439138299999996	-122.27677390000001
1015	47.44163794	-122.27147190000001
1029	47.41828742	-122.2939122
1030	47.41171481	-122.29569540000001
1031	47.415857200000005	-122.3002346
1032	47.41920331	-122.31689979999999
1045	47.40127653	-122.2577692
1046	47.39160632	-122.25978070000001
1048	47.39256608	-122.24546780000001
1049	47.4043448	-122.23821550000001
1062	47.38963988	-122.30102649999999
1063	47.3813382	-122.3040061
1064	47.37191388	-122.30848119999999
1079	47.34577224	-122.2979885
1080	47.35303372	-122.3077006
1081	47.34670822	-122.306083
1082	47.35461338	-122.3156969
1096	47.33223432	-122.2644885
1143	47.29451409	-122.3648617
1150	47.26154537	-122.3039369
1152	47.27508075	-122.29132779999999
1161	47.27640696	-122.2217452
1168	47.28879044	-122.2228314
1170	47.28599372	-122.19475630000001
1175	47.30926382	-122.24318410000001
1177	47.31385454	-122.23546699999999
1184	47.31701629	-122.2193395
1193	47.33268867	-122.23587169999999
1195	47.33698915	-122.2272669
1200	47.3304301	-122.2054515
1209	47.3378625	-122.15743810000001
1220	47.34692233	-122.24172079999998
1227	47.37064333	-122.19184309999999
1245	47.37618872	-122.19970459999999
1005	47.427403600000005	-122.33008500000001
1006	47.42967631	-122.3219804
1007	47.4313528	-122.31581229999999
1021	47.434918599999996	-122.22235819999999
1022	47.42128261	-122.22449180000001
1023	47.4194307	-122.2327729
1024	47.41855873	-122.2395534
1037	47.40160998	-122.3273769
1038	47.4052534	-122.32067269999999
1039	47.39886855	-122.31990079999998
1054	47.37961041	-122.2528101
1055	47.38416739	-122.25829479999999
1056	47.39117296	-122.276921
1057	47.38774397	-122.2827638
1071	47.36327955	-122.3006331
1072	47.36420436	-122.2876942
1074	47.37489549	-122.2517594
1087	47.32665657	-122.3430903
1088	47.32695486	-122.32937340000002
1089	47.32819774	-122.3172116
1090	47.33999819	-122.3079356
1105	47.318804799999995	-122.3168205
1250	47.38392521	-122.2196388
1252	47.38499149	-122.22839009999998
1259	47.38054474	-122.2408416
1268	47.39359517	-122.18930049999999
1277	47.39414634	-122.1175499
1284	47.40868736	-122.13369740000002
1286	47.41253172	-122.1611142
1293	47.40497117	-122.18141969999999
1295	47.41836461	-122.1796389
1311	47.44178851	-122.18070230000001
1318	47.43469113	-122.0731869
1327	47.45193534	-122.11772649999999
1329	47.44286097	-122.13718429999999
1334	47.46124797	-122.1512897
1336	47.44761413	-122.1822196
1343	47.46489099	-122.1999243
1345	47.44703172	-122.2037491
1097	47.32483862	-122.2537876
1098	47.33259042	-122.24728130000001
1099	47.31631417	-122.2532284
1112	47.31873289	-122.39698270000001
1113	47.30906867	-122.3958383
1114	47.31157112	-122.3846372
1115	47.30314959	-122.3819382
1129	47.29863001	-122.263697
1130	47.2864182	-122.26616999999999
1131	47.29397465	-122.2810159
1132	47.28369116	-122.2904
1147	47.27343702	-122.32133629999998
1149	47.26807642	-122.31035630000001
1162	47.26740059	-122.23706440000001
1163	47.26849817	-122.25642749999999
1165	47.28878853	-122.2486213
1166	47.29899426	-122.24577450000001
1179	47.30883671	-122.2290189
1180	47.31602576	-122.2272087
1181	47.30559679	-122.2209372
1182	47.30937909	-122.21964209999999
1196	47.323373100000005	-122.21776559999999
1352	47.47878335	-122.21272450000001
1354	47.48174958	-122.2061166
1359	47.48240245	-122.1835143
1361	47.48311791	-122.1602368
1368	47.477525	-122.1254058
1370	47.47875157	-122.11031489999999
1377	47.47284321	-122.0293966
1386	47.49454132	-122.130026
1393	47.50963439	-122.15028240000001
1395	47.50123872	-122.16064320000001
1402	47.49851431	-122.1789033
1404	47.51054205	-122.18160120000002
1409	47.49319889	-122.1973523
1411	47.4986548	-122.19879040000001
1418	47.52836871	-122.1911053
1420	47.54589897	-122.18709969999999
1427	47.524397	-122.1563673
1429	47.52869026	-122.13995609999999
1443	47.54371198	-122.05463859999999
1452	47.56311097	-122.11309779999999
1454	47.554693799999995	-122.1307783
1106	47.31919885	-122.3288888
1107	47.31907761	-122.3389314
1121	47.31082196	-122.34067409999999
1122	47.30172871	-122.343479
1123	47.31085948	-122.32630049999999
1124	47.30451103	-122.32234369999999
1137	47.29548719	-122.32008629999999
1138	47.28711186	-122.32432790000001
1140	47.28817365	-122.3400024
1141	47.2885107	-122.34910729999999
1155	47.26234841	-122.2819439
1156	47.26116187	-122.253621
1157	47.26146559	-122.24237009999999
1171	47.24826596	-122.1276915
1172	47.29576134	-122.21063429999998
1173	47.30040005	-122.2179893
1174	47.29706554	-122.2232379
1188	47.31322023	-122.1814793
1189	47.31886282	-122.1728333
1190	47.31816898	-122.1817398
1191	47.3183658	-122.19319140000002
1204	47.33379006	-122.18703459999999
1205	47.34231283	-122.18403870000002
1206	47.32610415	-122.16789080000001
1198	47.32964309	-122.21761770000002
1199	47.33780618	-122.2159351
1214	47.35244895	-122.1833386
1229	47.36866735	-122.1809774
1230	47.36241009	-122.1697006
1231	47.36834211	-122.170492
1232	47.36565526	-122.1521519
1246	47.38411149	-122.1951152
1247	47.37661796	-122.2077797
1248	47.38404814	-122.20744270000002
1249	47.37676459	-122.2227976
1263	47.39332372	-122.2236939
1264	47.39232608	-122.2125867
1265	47.39053284	-122.20496170000001
1266	47.39015074	-122.1978146
1279	47.39080057	-122.066978
1280	47.39980563	-122.0672084
1281	47.41065502	-122.06466270000001
1282	47.41596224	-122.08984299999999
1283	47.40645015	-122.1050392
1296	47.42726115	-122.18468090000002
1297	47.40533466	-122.1917182
1298	47.41244287	-122.1931002
1299	47.41930879	-122.19320719999999
1461	47.55377225	-122.19366969999999
1468	47.57583944	-122.1666192
1470	47.57232654	-122.1514882
1477	47.56353297	-122.12630530000001
1479	47.56953802	-122.1141628
1484	47.55399355	-122.2249134
1486	47.54727167	-122.210834
